Date	Aircraft Type	Aircraft Ident	Route of Flight	Time in Flight	Day Landings	Night Landings	Instrument	Simulated Instrument	Approaches	Simulator	Night	Cross Country	Solo	Pilot in Command	Second in Command	Dual	As Instructor	T.W.	Complex	Remarks
"09/11/08"	"7ECA"	"N5235X"	"BAF-BAF"	1.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	1.4	0.0	1.4		"intro to wingovers, Chendelles, aileron rolls, spins 2 turns L&R, loops"
"09/17/08"	"C182Q"	"N1774H"	"BAF-UNV-HUL-BAF"	8.6	2	1	0.0	0.0	0	0.0	2.3	8.6	0.0	8.6	0.0	0.0	0.0			"p/u Citabria in Highland County, Ohio with Mark Karl and George, long x-c"
"09/22/08"	"7ECA"	"N5235X"	"BAF-BAF"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.6		"Photos wood pile, 3 pt ldg 02, maneuvers 500' agl"
"09/30/08"	"C182Q"	"N1774H"	"BAF-ORE-EEN-BAF"	1.2	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"VFR low ceilings, 1 ldg ORE, 2 t&g EEN, virga, LOC 20"
"10/08/08"	"C182Q"	"N1774H"	"BAF-HYA-BAF"	2.4	2	0	0.0	0.0	0	0.0	0.0	2.4	0.0	2.4	0.0	0.0	0.0			"IFR, VMC visit Brielle, FF return"
"10/10/08"	"C182Q"	"N1774H"	"BAF-AQW-GBR-BAF"	1.5	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	0.0	0.0			"Fuel @ AQW, VFR, ldg @ GBR 27"
"10/11/08"	"C182Q"	"N1774H"	"BAF-BID-BAF"	1.7	2	0	0.0	0.0	0	0.0	0.0	1.7	0.0	1.7	0.0	0.0	0.0			"Shelby Px to Block Island!! CAVU Kevin and Martha pxs for NEPG event"
"10/16/08"	"C182Q"	"N1774H"	"BAF-CEF-BAF"	2.1	1	0	1.7	0.0	4	0.0	0.0	0.0	0.0	2.1	0.0	2.1	0.0			"VTF ILS 23Z @ CEF, ILS 20, hold CTR, GPS 20, VOR 20 Missed app @ CEF due to reverse ILS"
"10/17/08"	"7ECA"	"N5235X"	"BAF-BAF"	0.9	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.9		"Photo op, light turb"
"10/22/08"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	0.9	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0			"Pioneer aviation to change ldg light switch. Ovc 025"
"10/23/08"	"C182Q"	"N1774H"	"BAF-CGE-DXR-BAF"	5.4	3	0	0.1	0.0	0	0.0	0.0	5.4	0.0	5.4	0.0	0.0	0.0			"Angel Flight Cambridge, MD VMC, IFR, rerouting on return"
"10/24/08"	"C182Q"	"N1774H"	"BAF-HYA"	1.1	1	0	0.0	0.0	0	0.0	0.0	1.1	0.0	1.1	0.0	0.0	0.0			"Parent Weekend conference @ Riverview VMC, CAVU, FF"
"10/26/08"	"C182Q"	"N1774H"	"HYA-BAF"	1.3	1	0	0.0	0.0	0	0.0	0.0	1.3	0.0	1.3	0.0	0.0	0.0			"Return from Cape, VFR, FF"
"10/31/08"	"C182Q"	"N1774H"	"BAF-44N-DDH-BAF"	1.7	3	0	0.0	0.0	0	0.0	0.0	1.7	0.0	1.7	0.0	0.0	0.0			"Bfast@ Sky Acres, pick up oil, calm and clear"
"11/09/08"	"C182Q"	"N1774H"	"BAF-0B8-BAF"	1.5	2	0	0.0	0.0	0	0.0	0.0	1.5	0.0	1.5	0.0	0.0	0.0			"Fishers Island, wind gusting 20kts, nice walk"
"11/17/08"	"C182Q"	"N1774H"	"BAF-WST-4B8-BAF"	2.0	5	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0			"x-wind practice, Roberston, 2 T&G WST, S&G 4B8"
"11/19/08"	"C182Q"	"N1774H"	"BAF-BOS-RKD"	3.0	1	1	0.0	0.0	0	0.0	1.2	3.0	0.0	3.0	0.0	0.0	0.0			"Angel Flight, IFR, night ops, windy approach"
"11/20/08"	"C182Q"	"N1774H"	"RKD-BAF"	1.8	1	0	0.0	0.0	0	0.0	0.0	1.8	0.0	1.8	0.0	0.0	0.0			"Return from Maine with new vlt reg. VFR FF"
"11/22/08"	"C182Q"	"N1774H"	"BAF-PWI-BAF"	2.8	0	2	0.0	0.0	0	0.0	1.8	2.8	0.0	2.8	0.0	0.0	0.0			"ARF Flight, IFR, 2 night ldg"
"12/04/08"	"C182Q"	"N1774H"	"BAF-ORH-BAF"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"Static Check @ Radio Shop, Strong winds"
"12/05/08"	"C182Q"	"N1774H"	"BAF-GON"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.7	0.0	0.7	0.0	0.0	0.0			"Overnight @ Foxwoods for DJ AM show"
"12/06/08"	"C182Q"	"N1774H"	"GON-ACK-GON-BAF"	2.6	3	0	0.0	0.0	0	0.0	0.0	2.6	0.0	2.6	0.0	0.0	0.0			"NEPG Santa Stroll on Nantucket, Andrei & Dean Pxs, fun trip!"
"12/08/08"	"C182Q"	"N1774H"	"BAF-OWD-PNE-BAF"	4.6	3	0	0.0	0.0	0	0.0	0.3	4.6	0.0	4.6	0.0	0.0	0.0			"Angel Flight, IFR, night dept"
"12/18/08"	"C182Q"	"N1774H"	"BAF-ORH-BAF"	1.2	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"Radio Shop for Static System Check, transponder SB"
"01/02/09"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			"See Bruce for Mx issues. Marginal VFR return"
"01/14/09"	"C182Q"	"N1774H"	"BAF-0B5"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0			"Pioneer Aviation for MX"
"01/16/09"	"C182Q"	"N1774H"	"0B5-44N-BAF"	1.6	2	0	0.0	0.0	0	0.0	0.0	1.6	0.0	1.6	0.0	0.0	0.0			"Return from Pioneer, lunch @ Sky Acres"
"02/01/09"	"C182Q"	"N1774H"	"BAF-AQW-4B8-BAF"	2.0	3	0	0.0	0.0	0	0.0	0.0	0.6	0.0	2.0	0.0	0.0	0.0			"VFR flight, snow covered rwy AQW, occ mod turb"
"02/05/09"	"C182Q"	"N1774H"	"BAF-BAF"	1.8	1	0	0.0	1.5	3	0.0	0.0	0.0	0.0	1.8	0.0	1.8	0.0			"GPS 33 BDL, pub miss, VOR 02 BAF, pub miss, ILS 23Z CEF"
"02/14/09"	"C182Q"	"N1774H"	"BAF-4B8-0B8-BAF"	2.3	4	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.3	0.0	0.0	0.0			"Lunch @ 4B8 w/Reina, x-wind ldg 0B5 30&25"
"02/26/09"	"C182Q"	"N1774H"	"BAF-HYA-BAF"	2.3	1	1	0.0	0.0	0	0.0	1.3	2.3	0.0	2.3	0.0	0.0	0.0			"FF @ 030 visit Brielle, return @ night"
"02/27/09"	"C182Q"	"N1774H"	"BAF-MVY-HYA-BAF"	3.1	3	0	0.0	0.0	0	0.0	0.0	2.9	0.0	3.1	0.0	0.0	0.0			"Angel Flight, mod turb G32"
"03/05/09"	"7ECA"	"N5235X"	"BAF-BAF"	1.3	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	1.3	0.0	1.3		"Chadelles L+R, wing-overs L+R, aileron roll - spin, unusual attitude recovery, aileron roll seq."
"03/06/09"	"C182Q"	"N1774H"	"BAF-area-BAF"	0.6	3	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0			"Post oil change flight, ptn work 2 t&g"
"03/10/09"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	1.0	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			"meet with Bruce @ Turners"
"03/18/09"	"C182Q"	"N1774H"	"BAF-MTP-4B8-BAF"	2.0	3	0	0.0	0.0	0	0.0	0.0	0.9	0.0	2.0	0.0	0.0	0.0			"Montauk, Robertson, occ lgt turb. Pleasure flying!!"
"03/25/09"	"C182Q"	"N1774H"	"BAF-local-BAF"	1.0	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			"Rosy Px over Granville and G.Barrington rwy 15"
"03/26/09"	"7ECA"	"N5235X"	"BAF-0B5"	0.7	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.0	0.7		"Safety Pilot: George partial panel appr -> 0B5"
"03/26/09"	"C172L"	"N5PT"	"0B5-BAF"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0			"Return potty trainer from 100 hr service"
"03/27/09"	"C182Q"	"N1774H"	"BAF-0B5-BOS-BAF"	2.6	3	0	0.4	0.0	2	0.0	0.0	1.9	0.0	2.6	0.0	0.0	0.0			"Angel Flight, circle to land rwy 16, ILS 4L, Duke team @ terminal, best speed final"
"04/01/09"	"C182Q"	"N1774H"	"BAF-area-BAF"	0.6	1	0	0.2	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0			"Aborted flight to LZD, low oil pressure, emergency in IMC"
"04/02/09"	"C182Q"	"N1774H"	"BAF-0B5"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0			"Service for low oil press. VFR, No problems"
"04/30/09"	"7ECA"	"N5235X"	"BAF-BAF"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	1.2	0.0	1.2		"right aileron rolls, slow rolls, hammerheads, crosswind t/o, ldg."
"05/21/09"	"7ECA"	"N5235X"	"BAF-BAF"	1.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	1.4	0.0	1.4		"slow rolls, spin -> roll sequence, chandelles, spins, unusual att recovery"
"06/17/09"	"C182Q"	"N1774H"	"0B5-BAF"	2.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	2.2	0.0	0.0	0.0			"Break-in new engine, VFR, ran hard @ 3K' and 2500' up and down Pioneer Valley"
"06/24/09"	"C182Q"	"N1774H"	"BAF- area"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"more break-in procedures, VFR Pioneer Valley"
"06/25/09"	"C182Q"	"N1774H"	"BAF-VGC-BAF"	2.5	1	0	0.0	0.0	0	0.0	0.0	2.5	0.0	2.5	0.0	0.0	0.0			"Cross-country to Hamilon, NY visit Colgate, VFR"
"07/03/09"	"C182Q"	"N1774H"	"BAF- area"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	0.0	0.0			"23""/2300rpm 75% power, engine smooth, Pioneer Valley @ 1500'"
"07/06/09"	"C182Q"	"N1774H"	"BAF-AQW-BAF"	1.7	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0			"Fuel @ North Adams, VFR evening, virga & rainbows around EEN"
"07/10/09"	"C182Q"	"N1774H"	"BAF-PYM-0B5-BAF"	2.2	3	0	0.0	0.0	0	0.0	0.0	1.8	0.0	2.2	0.0	0.0	0.0			"FF -> Plymouth -> 0B5, 10 hour oil change, busy @ PYM"
"07/12/09"	"C182Q"	"N1774H"	"BAF-0B5-BAF"	2.0	1	1	0.0	0.0	0	0.0	0.4	2.0	0.0	2.0	0.0	0.0	0.0			"Flight over Quabbin -> Fishers Island, FF, VFR Night return ldg"
"07/14/09"	"C182Q"	"N1774H"	"BAF-W22-MKL"	7.3	2	0	0.0	0.0	0	0.0	0.0	7.3	0.0	7.3	0.0	0.0	0.0			"Deliver plane to Tennessee for repair and annual VFR"
"07/23/09"	"C172L"	"N5PT"	"BAF-CON-BAF"	3.4	2	0	1.5	1.5	2	0.0	0.0	3.4	0.0	3.4	0.0	3.4	0.0			"RNAV rwy12, procedures turn, Enroute hold GDM, GPS 02 vtf BAF"
"07/31/09"	"C182Q"	"N1774H"	"MKL - area"	1.0	6	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0			"4 Touch & go's, 2 Full stop to test annual and wing repairs"
"08/01/09"	"C182Q"	"N1774H"	"MKL - W22 - BAF"	6.6	2	0	0.5	0.0	0	0.0	0.0	6.6	0.0	6.6	0.0	0.0	0.0			"IFR return from service in Jackson, TN. viz approaches"
"08/06/09"	"7ECA"	"N5235X"	"BAF-BAF"	1.3	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.3	0.0	1.3	0.0	1.3		"Competition Spin recovery, sequence aileron roll, Spin left & right"
"08/08/09"	"C182Q"	"N1774H"	"BAF-VGC-BAF"	2.1	2	0	0.0	0.0	0	0.0	0.0	2.1	0.0	2.1	0.0	0.0	0.0			"VMC CAVU Take Seth to Colgate Wilderness Program"
"08/14/09"	"7ECA"	"N5235X"	"BAF-0B5"	0.6	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.6		"Low and Slow up Valley to pickup George's Skyhawk"
"08/14/09"	"C172L"	"N5PT"	"0B5-BAF"	0.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0			"Return 5PT from 100 hr service, Fuel considerations, VFR"
"08/15/09"	"C182Q"	"N1774H"	"BAF-VGC-BAF"	2.5	2	0	0.1	0.0	0	0.0	0.0	2.5	0.0	2.5	0.0	0.0	0.0			"Pick up Seth from Colgate. Great Flight! Zero viz take off IFR rest VFR"
"08/16/09"	"C182Q"	"N1774H"	"BAF-7B2-BAF"	0.5	0	2	0.0	0.0	0	0.0	0.5	0.0	0.0	0.5	0.0	0.0	0.0			"night ops to N'hamp and back"
"08/20/09"	"7ECA"	"N5235X"	"BAF - BAF"	1.2	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.2	0.0	1.2	0.0	1.2		"Spin, loop sequence, loops Aileron rolls, Spins L+R"
"08/27/09"	"C182Q"	"N1774H"	"BAF-VGC-BAF"	2.9	1	0	0.0	0.0	0	0.0	0.0	2.9	0.0	2.9	0.0	0.0	0.0			"Seth to Colgate, Px Shelby both legs. VFR Pioneer valley sight seeing"
"08/30/09"	"C182Q"	"N1774H"	"BAF-3B0-7B9-4B8-BAF"	1.7	3	1	0.0	0.0	0	0.0	0.5	0.4	0.0	1.7	0.0	0.0	0.0			"Practice short field ops, FF, night return"
"09/02/09"	"7ECA"	"N5235X"	"BAF-BAF"	1.5	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.5	0.0	1.5	0.0	1.5		"Hammerheads, spin - loop - roll sequence!! really cool"
"09/03/09"	"7ECA"	"N5235X"	"BAF-BAF"	1.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.4	0.0	1.4	0.0	1.4		"Aileron rolls L&R, Spins 2.5, right spins, loop, roll sequence"
"09/13/09"	"C182Q"	"N1774H"	"BAF-HYA-BAF"	2.3	1	1	0.0	0.0	0	0.0	1.2	0.0	0.0	2.3	0.0	0.0	0.0			"Visit Brielle, VFR, FF, night return"
"09/14/09"	"C182Q"	"N1774H"	"BAF-ORH-BAF"	1.1	2	0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.1	0.0	0.0	0.0			"Radio Shop s/w upgrade VFR"
"09/15/09"	"C182Q"	"N1774H"	"BAF-area"	0.4	1	0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0			"Photo op Hayes Corn Maze"
"09/25/09"	"C182Q"	"N1774H"	"BAF-IAG-BAF"	4.8	1	1	0.0	0.0	0	0.0	2.6	4.8	0.0	4.8	0.0	0.0	0.0			"Buffalo NY Chick Corea Concert. Jim Lofink Px, FF, night return"
"10/01/09"	"C182Q"	"N1774H"	"BAF-BAF"	1.9	1	0	0.0	1.7	4	0.0	0.0	0.0	0.0	1.9	0.0	1.9	0.0			"VOR 20 Full appr, VTF VOR 20, ILS 20 VTF BAF - hold @ CTR - ILS 23 CEF VTF"
